AE;Code SANDRE de la station;Nom de la station;Réseaux de mesure;RCS;RCO;RRP;RCB/RCR;CoordX;CoordY;ECHELLESTA COMITER;Contexte piscicole;TYPEFR_CONSOLIDE;Code Masse d'eau;Type de station;AREA_KM2_ME
AERMC;06580768;HUERT A LES-AVENIERES 3;;NON;NON;NON;;;;;;TP5;FRDR10992a;;
AERMC;06580769;BOUCHAGE A LE-BOUCHAGE 3;;NON;NON;NON;;;;;;;;;
AERMC;06580770;CANAL DU CHAMP A LES-AVENIERES ;;NON;NON;NON;;;;;;C;;;
AERMC;06580771;SAVE A ARANDON 1;;NON;NON;NON;;;;;;TP5;FRDR10992b;;
AERMC;06580772;SAVE A ARANDON 2;;NON;NON;NON;;;;;;TP5;FRDR10992b;;
AERMC;06580773;SAVE A PASSINS ;;NON;NON;NON;;;;;;TP5;FRDR10992b;;
AERMC;06580774;CANAL DE SAVE A MORESTEL ;;NON;NON;NON;;;;;;C;;;
AERMC;06580775;SAVE A LE-BOUCHAGE ;;NON;NON;NON;;;;;;TP5;FRDR10992b;;
AERMC;06580776;SAVE A BRANGUES 1;;NON;NON;NON;;;;;;TP5;FRDR10992b;;
AERMC;06580777;GREVIERE A PASSINS ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580778;CANAL DE MORESTEL A VEZERONCE-CURTIN ;;NON;NON;NON;;;;;;C;;;
AERMC;06580779;CANAL DE MORESTEL A ST-VICTOR-DE-MORESTEL ;;NON;NON;NON;;;;;;C;;;
AERMC;06580780;BRAILLES A VEZERONCE-CURTIN 1;;NON;NON;NON;;;;;;TP5;FRDR10992a;;
AERMC;06580781;BRAILLES A VEZERONCE-CURTIN 2;;NON;NON;NON;;;;;;TP5;FRDR10992a;;
AERMC;06580782;CANAL D'ASSECHEMENT A LE-BOUCHAGE 2;;NON;NON;NON;;;;;;C;;;
AERMC;06580783;BIEVRE A PRESSINS ;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580784;BIEVRE A PRESSINS 1;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580785;BIEVRE A ROMAGNIEU 1;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580786;BIEVRE A ROMAGNIEU 2;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580787;BIEVRE A AOSTE ;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580788;BRIEVRE A GRANIEU ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580789;BIEVRE A LES-AVENIERES 1;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580789;BIEVRE A LES-AVENIERES 1;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580789;BIEVRE A LES-AVENIERES 1;;NON;OUI;NON;;;;;;TP5;FRDR12020;;
AERMC;06580789;BIEVRE A LES-AVENIERES 1;;OUI;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580789;BIEVRE A LES-AVENIERES 1;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580790;BIEVRE A LES-AVENIERES 2;;NON;NON;NON;;;;;;TP5;FRDR12020;;
AERMC;06580791;CORBASSIERE A PRESSINS ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580792;GALIFATIERE A AOSTE ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580793;RICOLIN A ST-CHAMOND 1;;NON;NON;NON;;;;;;TP3;;;
AERMC;06580794;JANON A ST-CHAMOND 1;;NON;NON;NON;;;;;;TP3;FRDR10282b;;
AERMC;06580795;LANGONAND A ST-CHAMOND 1;;NON;NON;NON;;;;;;TP3;FRDR10282a;;
AERMC;06580796;DORLAY A LORETTE ;;NON;NON;NON;;;;;;TP3;FRDR12106;;
AERMC;06580797;DUREZE A GENILAC ;;NON;NON;NON;;;;;;TP3;FRDR11765;;
AERMC;06580798;GIER A RIVE-DE-GIER ;;NON;NON;NON;;;;;;TP3;FRDR475;;
AERMC;06580799;FELOIN A ST-MARTIN-LA-PLAINE ;;NON;NON;NON;;;;;;TP3;;;
AERMC;06580800;COUZON A RIVE-DE-GIER ;;NON;NON;NON;;;;;;TP3;FRDR11442;;
AERMC;06580801;GIER A TARTARAS 1;;NON;NON;NON;;;;;;TP3;FRDR475;;
AERMC;06580802;GRAND MALVAL A TREVES ;;NON;NON;NON;;;;;;TP3;FRDR10244;;
AERMC;06580803;GIER A TARTARAS 2;;NON;NON;NON;;;;;;M3;FRDR474;;
AERMC;06580804;GIER A ST-ROMAIN-EN-GIER 1;;NON;NON;NON;;;;;;M3;FRDR474;;
AERMC;06580805;LEYSSE A LES-DESERTS ;;NON;NON;NON;;;;;;M5;FRDR527a;;
AERMC;06580806;LEYSSE A BARBY ;;NON;NON;NON;;;;;;M5;FRDR527a;;
AERMC;06580807;DORIAZ A ST-ALBAN-LEYSSE ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580808;LEYSSE A CHAMBERY 3;;NON;NON;NON;;;;;;M5;FRDR527b;;
AERMC;06580809;LEYSSE A CHAMBERY 2;;NON;NON;NON;;;;;;M5;FRDR527b;;
AERMC;06580810;LEYSSE A CHAMBERY 4;;NON;NON;NON;;;;;;M5;FRDR527b;;
AERMC;06580811;LEYSSE A LA-MOTTE-SERVOLEX 2;;NON;NON;NON;;;;;;M5;FRDR527b;;
AERMC;06580812;MERE A LA-RAVOIRE ;;NON;NON;NON;;;;;;TP5;FRDR11021;;
AERMC;06580812;MERE A LA-RAVOIRE ;;NON;OUI;NON;;;;;;TP5;FRDR11021;;
AERMC;06580812;MERE A LA-RAVOIRE ;;NON;NON;NON;;;;;;TP5;FRDR11021;;
AERMC;06580812;MERE A LA-RAVOIRE ;;NON;OUI;NON;;;;;;TP5;FRDR11021;;
AERMC;06580812;MERE A LA-RAVOIRE ;;NON;NON;NON;;;;;;TP5;FRDR11021;;
AERMC;06580813;ALBANNE A APREMONT ;;NON;NON;NON;;;;;;P5;FRDR528;;
AERMC;06580814;ALBANNE A MYANS ;;NON;NON;NON;;;;;;P5;FRDR528;;
AERMC;06580815;HYERE A VIMINES ;;NON;NON;NON;;;;;;P5;FRDR1487;;
AERMC;06580816;HYERE A ST-THIBAUD-DE-COUZ ;;NON;NON;NON;;;;;;P5;FRDR1487;;
AERMC;06580816;HYERE A ST-THIBAUD-DE-COUZ ;;NON;OUI;NON;;;;;;P5;FRDR1487;;
AERMC;06580817;ERIE A CHAMBERY ;;NON;NON;NON;;;;;;TP5;FRDR13004;;
AERMC;06580818;VARON A LE-BOURGET-DU-LAC ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580819;CANAL DE TERRE NUE A VOGLANS ;;NON;OUI;NON;;;;;;P5;FRDR529;;
AERMC;06580819;CANAL DE TERRE NUE A VOGLANS ;;NON;NON;NON;;;;;;P5;FRDR529;;
AERMC;06580819;CANAL DE TERRE NUE A VOGLANS ;;NON;OUI;NON;;;;;;P5;FRDR529;;
AERMC;06580819;CANAL DE TERRE NUE A VOGLANS ;;NON;NON;NON;;;;;;P5;FRDR529;;
AERMC;06580819;CANAL DE TERRE NUE A VOGLANS ;;NON;NON;NON;;;;;;P5;FRDR529;;
AERMC;06580820;TILLET A MERY ;;NON;NON;NON;;;;;;P5;FRDR1491;;
AERMC;06580821;TILLET A AIX-LES-BAINS 2;;NON;NON;NON;;;;;;P5;FRDR1491;;
AERMC;06580822;SIERROZ A MONTCEL 2;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580822;SIERROZ A MONTCEL 2;;NON;NON;OUI;;;;;;P5;FRDR526a;;
AERMC;06580822;SIERROZ A MONTCEL 2;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580823;SIERROZ A MONTCEL 1;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580824;SIERROZ A EPERSY ;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580825;SIERROZ A GRESY-SUR-AIX ;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580826;SIERROZ A AIX-LES-BAINS ;;NON;NON;NON;;;;;;P5;FRDR526b;;
AERMC;06580827;DEISSE A ALBENS ;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580828;FURON A LANS-EN-VERCORS 1;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580829;ALBENCHE A ALBENS ;;NON;NON;NON;;;;;;TP5;FRDR10682;;
AERMC;06580830;DEISSE A GRESY-SUR-AIX ;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580830;DEISSE A GRESY-SUR-AIX ;;NON;OUI;NON;;;;;;P5;FRDR526a;;
AERMC;06580830;DEISSE A GRESY-SUR-AIX ;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580830;DEISSE A GRESY-SUR-AIX ;;NON;OUI;NON;;;;;;P5;FRDR526a;;
AERMC;06580830;DEISSE A GRESY-SUR-AIX ;;NON;NON;NON;;;;;;P5;FRDR526a;;
AERMC;06580831;CANAL DE CHAUTAGNE A SERRIERES-EN-CHAUTAGNE ;;NON;NON;NON;;;;;;C;FRDR1484;;
AERMC;06580832;CANAL DE CHAUTAGNE A RUFFIEUX ;;NON;NON;NON;;;;;;C;FRDR1484;;
AERMC;06580834;CANAL DE CHAUTAGNE A CHINDRIEUX 1;;NON;NON;NON;;;;;;C;FRDR1484;;
AERMC;06580835;CANAL DE CHAUTAGNE A CHINDRIEUX 2;;NON;NON;NON;;;;;;C;FRDR1484;;
AERMC;06580837;FURON A LANS-EN-VERCORS 2;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580838;FURON A LANS-EN-VERCORS 3;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580839;FURON A ENGINS 1;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580839;FURON A ENGINS 1;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580839;FURON A ENGINS 1;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580839;FURON A ENGINS 1;;OUI;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580839;FURON A ENGINS 1;;NON;OUI;NON;;;;;;P5;FRDR2020;;
AERMC;06580839;FURON A ENGINS 1;;NON;OUI;NON;;;;;;P5;FRDR2020;;
AERMC;06580840;FURON A ENGINS 2;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580841;FURON A SASSENAGE 1;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580842;FURON A SASSENAGE 4;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580843;FURON A SASSENAGE 2;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580845;PETITE SAONE A SASSENAGE 2;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580846;PETITE SAONE A SASSENAGE 1;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580847;FURON A SASSENAGE 3;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580848;GRANDE SAONE A GRENOBLE ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580849;GRANDE SAONE A SASSENAGE ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580850;FURON A NOYAREY ;;NON;NON;NON;;;;;;P5;FRDR2020;;
AERMC;06580851;MORGE A ST-ETIENNE-DE-CROSSEY 2;;NON;NON;NON;;;;;;P5;FRDR322a;;
AERMC;06580852;MORGE A ST-ETIENNE-DE-CROSSEY 1;;NON;NON;NON;;;;;;P5;FRDR322a;;
AERMC;06580853;MORGE A COUBLEVIE ;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580854;MORGE A VOIRON 1;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580855;MORGE A VOIRON 2;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580856;MORGE A VOIRON 3;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580857;MORGE A ST-JEAN-DE-MOIRANS 1;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580858;MORGE A MOIRANS 1;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580858;MORGE A MOIRANS 1;;NON;OUI;NON;;;;;;P5;FRDR322b;;
AERMC;06580859;MORGE A MOIRANS 2;;NON;OUI;NON;;;;;;P5;FRDR322b;;
AERMC;06580859;MORGE A MOIRANS 2;;NON;NON;NON;;;;;;P5;FRDR322b;;
AERMC;06580860;MORGE A ST-QUENTIN-SUR-ISERE ;;NON;NON;NON;;;;;;P5;FRDR322c;;
AERMC;06580861;ST NICOLAS DE VACHERIN A ST-ETIENNE-DE-CROSSEY ;;NON;NON;NON;;;;;;TP5;FRDR10309;;
AERMC;06580862;POMMARIN A MOIRANS 1;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580863;BRASSIERE DU REBASSAT A MOIRANS ;;NON;NON;NON;;;;;;TP5;FRDR12072;;
AERMC;06580863;BRASSIERE DU REBASSAT A MOIRANS ;;NON;OUI;NON;;;;;;TP5;FRDR12072;;
AERMC;06580863;BRASSIERE DU REBASSAT A MOIRANS ;;NON;NON;NON;;;;;;TP5;FRDR12072;;
AERMC;06580863;BRASSIERE DU REBASSAT A MOIRANS ;;NON;OUI;NON;;;;;;TP5;FRDR12072;;
AERMC;06580863;BRASSIERE DU REBASSAT A MOIRANS ;;NON;NON;NON;;;;;;TP5;FRDR12072;;
AERMC;06580864;OLON A CHARNECLES ;;NON;NON;NON;;;;;;TP5;FRDR11134;;
AERMC;06580865;MAYENNE A VOUREY 2;;NON;NON;NON;;;;;;TP5;FRDR11134;;
AERMC;06580866;HERBASSE A MONTRIGAUD 2;;NON;NON;NON;;;;;;P5;FRDR314;;
AERMC;06580867;HERBASSE A MONTRIGAUD 3;;NON;NON;NON;;;;;;P5;FRDR314;;
AERMC;06580868;HERBASSE A MIRIBEL ;;NON;NON;NON;;;;;;P5;FRDR314;;
AERMC;06580869;HERBASSE A CREPOL ;;NON;NON;NON;;;;;;P5;FRDR314;;
AERMC;06580870;HERBASSE A CHARMES-SUR-L'HERBASSE ;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580871;HERBASSE A ST-DONAT-SUR-L'HERBASSE 1;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580872;HERBASSE A ST-DONAT-SUR-L'HERBASSE 3;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580873;HERBASSE A CLERIEUX 1;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580874;HERBASSE A CLERIEUX 3;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580875;HERBASSE A CLERIEUX 2;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580876;EBRON A TREMINIS 1;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580877;EBRON A TREMINIS 2;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580878;EBRON A PREBOIS 1;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580879;EBRON A PREBOIS 2;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580880;CROIX-HAUTE A LALLEY 1;;NON;NON;NON;;;;;;TP7;FRDR12095;;
AERMC;06580881;CROIX-HAUTE A LALLEY 2;;NON;NON;NON;;;;;;TP7;FRDR12095;;
AERMC;06580882;BONSON A ST-MAURICE-EN-TRIEVES 1;;NON;NON;NON;;;;;;TP7;FRDR11036;;
AERMC;06580883;EBRON A PREBOIS 4;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580884;EBRON A PREBOIS 3;;OUI;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580884;EBRON A PREBOIS 3;;NON;OUI;NON;;;;;;P5;FRDR2018b;;
AERMC;06580884;EBRON A PREBOIS 3;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580884;EBRON A PREBOIS 3;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580884;EBRON A PREBOIS 3;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580885;MENS A MENS 1;;NON;NON;NON;;;;;;TP5;FRDR11278;;
AERMC;06580886;MENS A MENS 2;;NON;NON;NON;;;;;;TP5;FRDR11278;;
AERMC;06580887;VANNE A MENS 1;;NON;NON;NON;;;;;;TP5;FRDR2018c;;
AERMC;06580888;VANNE A MENS 2;;NON;NON;NON;;;;;;TP5;FRDR2018c;;
AERMC;06580889;VANNE A MENS 3;;NON;NON;NON;;;;;;TP5;FRDR2018c;;
AERMC;06580890;HERBASSE A CLERIEUX 4;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580890;HERBASSE A CLERIEUX 4;;NON;OUI;NON;;;;;;M5;FRDR313;;
AERMC;06580890;HERBASSE A CLERIEUX 4;;OUI;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580890;HERBASSE A CLERIEUX 4;;NON;NON;NON;;;;;;M5;FRDR313;;
AERMC;06580900;SELIGNAC A SIMANDRE 2;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580901;OUVEZE A BUIS-LES-BARONNIES 3;;OUI;NON;NON;;;;;;TP7;FRDR2034b;;
AERMC;06580901;OUVEZE A BUIS-LES-BARONNIES 3;;NON;NON;NON;;;;;;TP7;FRDR2034b;;
AERMC;06580901;OUVEZE A BUIS-LES-BARONNIES 3;;NON;NON;NON;;;;;;TP7;FRDR2034b;;
AERMC;06580901;OUVEZE A BUIS-LES-BARONNIES 3;;NON;OUI;NON;;;;;;TP7;FRDR2034b;;
AERMC;06580904;DRANSE A FETERNES 1;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580905;DRANSE A ABONDANCE 5;;NON;NON;NON;;;;;;P5;FRDR552c;;
AERMC;06580905;DRANSE A ABONDANCE 5;;NON;NON;NON;;;;;;P5;FRDR552c;;
AERMC;06580905;DRANSE A ABONDANCE 5;;OUI;NON;NON;;;;;;P5;FRDR552c;;
AERMC;06580907;DRANSE A CHEVENOZ 1;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580910;DRANSE A CHATEL 1;;NON;NON;NON;;;;;;P5;;;
AERMC;06580911;DRANSE A LA-CHAPELLE-D'ABONDANCE 1;;NON;NON;NON;;;;;;P5;FRDR552c;;
AERMC;06580912;DRANSE A ABONDANCE 3;;NON;NON;NON;;;;;;P5;FRDR552c;;
AERMC;06580913;MALEVE A ABONDANCE 1;;NON;NON;NON;;;;;;TP5;FRDR11464;;
AERMC;06580914;DRANSE A ABONDANCE 2;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580915;DRANSE A VACHERESSE 1;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580916;RUISSEAU DE BOCHARD A ESSERT-ROMAND ;;NON;NON;NON;;;;;;TP5;FRDR11354;;
AERMC;06580917;UGINE A BERNEX 2;;NON;NON;NON;;;;;;TP5;FRDR12086;;
AERMC;06580918;UGINE A BERNEX 1;;NON;NON;NON;;;;;;TP5;FRDR12086;;
AERMC;06580919;UGINE A VINZIER 1;;NON;NON;NON;;;;;;TP5;FRDR12086;;
AERMC;06580920;DRANSE A VINZIER ;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580921;DRANSE DE LA MANCHE A MORZINE ;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580922;DRANSE DE MORZINE A MONTRIOND ;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580923;DRANSE DE MONTRIOND A MONTRIOND 1;;NON;NON;NON;;;;;;TP5;FRDR10251b;;
AERMC;06580924;DRANSE DE MORZINE A ESSERT-ROMAND 2;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580925;DRANSE DE MORZINE A LE-BIOT 1;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580926;DRANSE DE MORZINE A LA-BAUME 2;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580926;DRANSE DE MORZINE A LA-BAUME 2;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580926;DRANSE DE MORZINE A LA-BAUME 2;;NON;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580926;DRANSE DE MORZINE A LA-BAUME 2;;NON;OUI;NON;;;;;;P5;FRDR552d;;
AERMC;06580926;DRANSE DE MORZINE A LA-BAUME 2;;OUI;NON;NON;;;;;;P5;FRDR552d;;
AERMC;06580927;DRANSE DE MORZINE A FETERNES ;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580928;BREVON A BELLEVAUX 1;;NON;NON;NON;;;;;;P5;FRDR553;;
AERMC;06580929;BREVON A VAILLY 2;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580930;BREVON A VAILLY 1;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580931;BREVON A LA-VERNAZ ;;NON;NON;NON;;;;;;P5;FRDR552b;;
AERMC;06580932;DRANSE DE MONTRIOND A MONTRIOND 2;;NON;NON;NON;;;;;;TP5;FRDR10251a;;
AERMC;06580933;VANNE A CORNILLON-EN-TRIEVES ;;NON;NON;NON;;;;;;TP5;FRDR2018c;;
AERMC;06580934;RIF PERRON A PERCY 1;;NON;NON;NON;;;;;;TP5;FRDR11814;;
AERMC;06580935;RIF PERRON A PERCY 2;;NON;NON;NON;;;;;;TP5;FRDR11814;;
AERMC;06580936;RIF PERRON A PERCY 3;;NON;NON;NON;;;;;;TP5;FRDR11814;;
AERMC;06580937;BURLET A CLELLES ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580938;DARNE A CHICHILIANNE ;;NON;NON;NON;;;;;;TP5;FRDR10507;;
AERMC;06580939;BERNARDIERE A CHICHILIANNE ;;NON;NON;NON;;;;;;TP5;FRDR11929;;
AERMC;06580940;ORBANNES A ST-MARTIN-DE-CLELLES ;;NON;NON;NON;;;;;;TP5;FRDR2018a;;
AERMC;06580941;GROSSE EAU A GRESSE-EN-VERCORS ;;NON;NON;NON;;;;;;TP5;FRDR11107;;
AERMC;06580942;GROSSE EAU A ST-MICHEL-LES-PORTES ;;NON;NON;NON;;;;;;TP5;FRDR11107;;
AERMC;06580943;RIFFOL A ROISSARD ;;NON;NON;NON;;;;;;TP5;FRDR11107;;
AERMC;06580944;VANAYRE A ROISSARD 2;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580945;VANAYRE A ROISSARD 1;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580946;GRESSE A GRESSE-EN-VERCORS 2;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580947;BONSON A ST-MAURICE-EN-TRIEVES 2;;NON;NON;NON;;;;;;TP7;FRDR11036;;
AERMC;06580948;GRESSE A GRESSE-EN-VERCORS 1;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580949;GRESSE A ST-GUILLAUME 1;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580950;GRESSE A ST-GUILLAUME 2;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580951;RUISSEAU DE LA CHAPELLE A MIRIBEL-LANCHATRE ;;NON;NON;NON;;;;;;TP5;FRDR10892;;
AERMC;06580952;GRESSE A MIRIBEL-LANCHATRE 2;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580953;GRESSE A MIRIBEL-LANCHATRE 1;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580954;CONDAMINES A MONESTIER-DE-CLERMONT ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580955;FANJARET A MONESTIER-DE-CLERMONT ;;NON;NON;NON;;;;;;TP5;FRDR11256;;
AERMC;06580956;FANJARET A ST-PAUL-LES-MONESTIER ;;NON;NON;NON;;;;;;TP5;FRDR11256;;
AERMC;06580957;GRESSE A LE-GUA 1;;NON;NON;NON;;;;;;M5;FRDR327;;
AERMC;06580958;CHARLET A ST-MARTIN-DE-LA-CLUZE ;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580959;GRESSE A VIF 2;;NON;NON;NON;;;;;;M5;FRDR327;;
AERMC;06580960;GRESSE A VARCES-ALLIERES-ET-RISSET 3;;NON;NON;NON;;;;;;M5;FRDR327;;
AERMC;06580960;GRESSE A VARCES-ALLIERES-ET-RISSET 3;;NON;NON;NON;;;;;;M5;FRDR327;;
AERMC;06580960;GRESSE A VARCES-ALLIERES-ET-RISSET 3;;NON;OUI;NON;;;;;;M5;FRDR327;;
AERMC;06580960;GRESSE A VARCES-ALLIERES-ET-RISSET 3;;OUI;NON;NON;;;;;;M5;FRDR327;;
AERMC;06580960;GRESSE A VARCES-ALLIERES-ET-RISSET 3;;NON;NON;NON;;;;;;M5;FRDR327;;
AERMC;06580961;EBRON A LAVARS 3;;NON;NON;NON;;;;;;P5;FRDR2018b;;
AERMC;06580962;BENTRIX A LES-PILLES ;;NON;NON;NON;;;;;;GMP7;FRDR403;;
AERMC;06580965;GRESSE A GRESSE EN VERCORS 3;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06580970;SEILLE A COURTHEZON 3;;NON;NON;NON;;;;;;TP6;FRDR11419;;
AERMC;06580975;RUISSEAU DE LA DARAZE A GRESSE EN VERCORS;;NON;NON;NON;;;;;;TP5;;;
AERMC;06580980;EZE A LA-BASTIDE-DES-JOURDANS 1;;NON;NON;NON;;;;;;MP6;FRDR248;;
AERMC;06580985;RUISSEAU DE BERRIEVES A GRESSE EN VERCORS;;NON;NON;NON;;;;;;TP5;FRDR10828;;
AERMC;06580990;EZE A LA-TOUR-D'AIGUES ;;NON;NON;NON;;;;;;MP6;FRDR248;;
AERMC;06580995;RUISSEAU DE BERRIEVES A SAINT GUILLAUME;;NON;NON;NON;;;;;;TP5;FRDR10828;;
AERMC;06581010;THALIE A CHALON SUR SAONE;;NON;NON;NON;;;;;;TP15;FRDR11935;;
AERMC;06581012;VEORE A ETOILE-SUR-RHONE 3;;NON;NON;NON;;;;;;MP6;FRDR448a;;
AERMC;06581015;THALIE A SAINT-REMY 2;;NON;NON;NON;;;;;;TP15;FRDR11935;;
AERMC;06581100;ARVE A CLUSES 1;;NON;NON;NON;;;;;;GM5/2;FRDR555a;;
AERMC;06581110;EZE A PERTUIS ;;NON;NON;NON;;;;;;MP6;FRDR248;;
AERMC;06581115;RUISSEAU MUNIER A CHATEAU BERNARD;;NON;NON;NON;;;;;;TP5;;;
AERMC;06581125;RUISSEAU DU MAS ROUX A CHATEAU BERNARD;;NON;NON;NON;;;;;;TP5;;;
AERMC;06581135;RUISSEAU DE LA CHAPELLE A CHATEAU BERNARD;;NON;NON;NON;;;;;;TP5;FRDR10892;;
AERMC;06581145;RUISSEAU DE LA CHAPELLE A CHATEAU BERNARD 1;;NON;NON;NON;;;;;;TP5;FRDR10892;;
AERMC;06581150;ARVE A ARENTHON 1;;NON;NON;NON;;;;;;GM5/2;FRDR555c;;
AERMC;06581155;GRESSE A MIRIBEL LANCHATRE 3;;NON;NON;NON;;;;;;M5;FRDR328;;
AERMC;06581160;SION A ARENTHON;;NON;NON;NON;;;;;;TP5;FRDR11960;;
AERMC;06581165;FANJARET A SAINT PAUL LES MONESTIER 1;;NON;NON;NON;;;;;;TP5;FRDR11256;;
AERMC;06581170;SION A ARENTHON 1;;NON;NON;NON;;;;;;TP5;FRDR11960;;
AERMC;06581175;NANT DE SION A ARENTHON 1;;NON;NON;NON;;;;;;TP5;FRDR11960;;
AERMC;06581180;NANT DE SION A ARENTHON 2;;NON;NON;NON;;;;;;TP5;FRDR11960;;
AERMC;06581185;NANT DE SION A ARENTHON 3;;NON;NON;NON;;;;;;TP5;FRDR11960;;
AERMC;06581210;LAUZON A SAINT ROMAIN EN VIENNOIS 1;;NON;NON;NON;;;;;;TP6;FRDR11862;;
